,timestamp,GECO/MPRX_DI_DOS2_Flowrate_50Hz_mlmin_I,GECO/MPRX_DI_DOS3_Flowrate_50Hz_mlmin_I,GECO/MPRX_DI_FOG_Flowrate_50Hz_lmin_I,GECO/MPRX_DI_FOG_Foam_Air_Factor_I,GECO/MPRX_DI_FOG_Foam_Density_gl_I,GECO/MPRX_DI_FOG_Foam_Loss_Factor_pct_I,GECO/MPRX_DI_FOG_Foamingagent_pct_R,GECO/MPRX_DI_FOG_RESERVED_Foamingagent_cpct_I,GECO/MPRX_DI_MIX_Speed_Hz_I,GECO/MPRX_DI_Mixer_After_Water_s_R,GECO/MPRX_DI_Mixer_Disabled,GECO/MPRX_DI_Pressure_Limit_bar_R,GECO/MPRX_DI_Pressure_Reg_Acc_Speed_Hz_s_R,GECO/MPRX_DI_Pressure_Reg_Active,GECO/MPRX_DI_Pressure_Reg_Limit_pct_I,GECO/MPRX_DI_Pressure_Reg_Red_Speed_I,GECO/MPRX_DI_Pressure_Reg_Start_Freq_Hz_I,GECO/MPRX_DI_Pump_Auto_Reverse_Run_Active,GECO/MPRX_DI_Pump_Auto_Reverse_Run_Time_s_I,GECO/MPRX_DI_Pump_Vib_Mode_I,GECO/MPRX_DI_Pump_Vib_Pause_Time_s_I,GECO/MPRX_DI_Pump_Vib_Run_Time_s_I,GECO/MPRX_DI_Reset_Error,GECO/MPRX_DI_SLD_Printhead_active,GECO/MPRX_DI_Water_Before_Mixer_s_R,GECO/MPRX_DI_Water_Flowrate_Set_lh_I,GECO/MPRX_DI_Wetprobe_Upper_Cov_Delay_s_I,GECO/MPRX_DI_Wetprobe_Upper_NCov_Delay_s_I,GECO/MPRX_EXT_DOS1_Run,GECO/MPRX_EXT_DOS2_Run,GECO/MPRX_EXT_DOS3_Run,GECO/MPRX_EXT_FOG_Run,GECO/MPRX_EXT_Heartbeat,GECO/MPRX_EXT_MIX_Run,GECO/MPRX_EXT_Pump_Run,GECO/MPRX_EXT_Pump_Run_Reverse,GECO/MPRX_EXT_Pump_Speed_cHz_I,GECO/MPTX_DI_Air_Humidity_pct_R,GECO/MPTX_DI_Air_Temperature_C_R,GECO/MPTX_DI_Mortar_Temperature_C_R,GECO/MPTX_DI_Water_Temperature_C_R,GECO/MPXMB_Mixer_OutputCurrent_dA_I,GECO/MPXMB_Pump_OutputCurrent_dA_I,GECO/MPXMB_Pump_OutputPower_W_I,GECO/MPXMB_Waterpump_OutputFrequency_cHz_I,GECO/MPYMB_Waterpump_FrequencyRef_cHz_I,GECO/MPY_Valve_Watertank,GECO/MP_Auto_On,GECO/MP_DOS1_Flowrate_current_mlmin_I,GECO/MP_DOS2_Flowrate_current_mlmin_I,GECO/MP_DOS3_Flowrate_current_mlmin_I,GECO/MP_Error_Any_Active,GECO/MP_Master_On,GECO/MP_Mixer_Run,GECO/MP_Pressure_reached,GECO/MP_Pump_Pressure_Current_bar_R,GECO/MP_Pump_Run,GECO/MP_Water_Run,GECO/MP_Waterflowrate_current_Lh_R,GECO/MP_Waterprobe_Upper_Cov
87,2024-06-21 16:43:41.398674,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,54.49126434326172,21.768749237060547,25.26953125,22.4453125,0,0,0,2103,2075,False,False,0,0,0,True,True,True,False,0.1800478994846344,False,True,248.86143493652344,False
88,2024-06-21 16:44:15.274399,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,54.7593994140625,21.700000762939453,25.28125,22.48046875,0,38,400,0,2073,False,False,0,0,0,True,True,False,False,1.70285165309906,True,False,0.0,False
89,2024-06-21 16:44:49.033839,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,54.731971740722656,21.69140625,24.89453125,22.4921875,0,38,400,0,2073,False,False,0,0,0,True,True,False,False,4.075003623962402,True,False,0.0,False
90,2024-06-21 16:45:22.983350,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,54.8026008605957,21.717185974121094,25.453125,22.4765625,0,39,420,0,2070,False,False,0,0,0,True,True,False,False,4.461623191833496,True,False,0.0,False
91,2024-06-21 16:45:56.723188,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,54.60027313232422,21.751564025878906,25.66015625,22.453125,0,38,390,0,2070,False,False,0,0,0,True,True,False,False,4.226874351501465,True,False,0.0,False
92,2024-06-21 16:46:30.556347,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,54.8711051940918,21.811717987060547,25.859375,22.45703125,0,38,390,0,2070,False,False,0,0,0,True,True,False,False,3.8474502563476562,True,False,0.0,False
93,2024-06-21 16:47:04.515483,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,54.45151901245117,21.86328125,26.3671875,22.4375,0,0,0,0,2063,False,False,0,0,0,True,True,False,False,0.8989151120185852,False,False,0.0,True
94,2024-06-21 16:47:38.410856,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,54.29163360595703,21.889060974121094,26.0703125,22.43359375,0,0,0,0,2063,False,False,0,0,0,True,True,False,False,0.46231701970100403,False,False,0.0,True
95,2024-06-21 16:48:12.274895,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,54.33061599731445,21.90625,26.171875,22.421875,0,0,0,0,2063,False,False,0,0,0,True,True,False,False,0.3923672139644623,False,False,0.0,True
96,2024-06-21 16:48:46.360331,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,54.31224822998047,21.914844512939453,26.1640625,22.41796875,0,0,0,0,2063,False,False,0,0,0,True,True,False,False,0.4061685800552368,False,False,0.0,True
97,2024-06-21 16:49:20.283855,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,54.19487380981445,21.966407775878906,26.21875,22.41796875,0,38,370,0,2063,False,False,0,0,0,True,True,False,False,2.612531900405884,True,False,0.0,True
98,2024-06-21 16:49:54.042745,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,53.918243408203125,22.026561737060547,26.31640625,22.38671875,0,38,350,0,2063,False,False,0,0,0,True,True,False,False,1.6907525062561035,True,False,0.0,True
99,2024-06-21 16:50:27.851959,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,53.71947479248047,22.086719512939453,26.3515625,22.3671875,0,38,350,0,2063,False,False,0,0,0,True,True,False,False,1.6618350744247437,True,False,0.0,True
100,2024-06-21 16:51:01.751780,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,53.60454559326172,22.146873474121094,26.46484375,22.4765625,0,38,330,0,2056,False,False,0,0,0,True,True,False,False,1.3134444952011108,True,False,0.0,False
101,2024-06-21 16:51:35.650828,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,53.78428268432617,22.189842224121094,26.03515625,22.55078125,0,0,0,0,2058,False,False,0,0,0,True,True,False,False,0.20993171632289886,False,False,0.0,False
102,2024-06-21 16:52:09.600788,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,53.55747985839844,22.20703125,26.43359375,22.55078125,0,0,0,0,2058,False,False,0,0,0,True,False,False,False,0.2022022306919098,False,False,0.0,False
103,2024-06-21 16:52:43.366375,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,53.22197723388672,22.181251525878906,26.375,22.52734375,0,0,0,0,2058,False,False,0,0,0,True,False,False,False,0.2009011059999466,False,False,0.0,False
104,2024-06-21 16:53:17.029314,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,53.35700988769531,22.146873474121094,26.3125,22.5,0,0,0,0,2058,False,False,0,0,0,True,False,False,False,0.20103007555007935,False,False,0.0,True
105,2024-06-21 16:53:50.864890,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,250,2,30,False,False,False,False,False,False,False,False,0,53.70517349243164,22.103904724121094,26.21484375,22.53125,0,0,0,0,2047,False,False,0,0,0,True,True,False,False,0.1959405243396759,False,False,0.0,False
106,2024-06-21 16:54:24.878787,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,53.749542236328125,22.146873474121094,26.18359375,22.5703125,0,38,330,2893,2791,False,False,0,0,0,True,True,False,False,0.3055647909641266,True,True,372.010009765625,False
107,2024-06-21 16:54:58.794069,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,53.4360466003418,22.172657012939453,26.421875,22.59375,0,39,810,2756,2677,False,False,0,0,0,True,True,False,False,0.21585410833358765,True,True,348.80145263671875,False
108,2024-06-21 16:55:32.837029,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,53.46429443359375,22.241405487060547,26.375,22.7265625,0,39,810,0,2682,False,False,0,0,0,True,True,False,False,0.2041231393814087,True,False,0.0,True
109,2024-06-21 16:56:06.607415,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,52.93716049194336,22.310157775878906,25.6640625,22.76953125,0,0,0,0,2685,False,False,0,0,0,True,True,False,False,0.18624457716941833,False,False,0.0,False
110,2024-06-21 16:56:40.566041,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,52.763999938964844,22.361717224121094,25.4296875,22.765625,0,39,790,0,2685,False,False,0,0,0,True,True,False,False,0.19615064561367035,True,False,0.0,False
111,2024-06-21 16:57:14.625677,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,53.162376403808594,22.396095275878906,25.26171875,22.75,0,39,810,0,2685,False,False,0,0,0,True,True,False,False,0.18563874065876007,True,False,0.0,False
112,2024-06-21 16:57:48.525001,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,52.67192840576172,22.482032775878906,25.18359375,22.71875,0,0,0,0,2685,False,False,0,0,0,True,True,False,False,0.16044102609157562,False,False,0.0,False
113,2024-06-21 16:58:22.514315,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,52.29564666748047,22.559375762939453,25.140625,22.72265625,0,0,0,0,2685,False,False,0,0,0,True,True,False,False,0.12167645245790482,False,False,0.0,True
114,2024-06-21 16:58:56.413927,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,52.24108123779297,22.585155487060547,25.10546875,22.7265625,0,36,20,2759,2677,False,False,0,0,0,True,True,False,False,0.19260744750499725,True,True,352.2555847167969,True
115,2024-06-21 16:59:30.323343,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,52.360252380371094,22.585155487060547,25.015625,22.8046875,0,39,790,2749,2682,False,False,0,0,0,True,True,False,False,0.16240116953849792,True,True,349.21380615234375,False
116,2024-06-21 17:00:04.053423,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,52.57408905029297,22.576560974121094,24.90625,22.80859375,0,39,770,0,2678,False,False,0,0,0,True,True,False,False,0.1569501906633377,True,False,0.0,False
117,2024-06-21 17:00:37.758461,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,52.36509323120117,22.576560974121094,24.8125,22.78515625,0,39,800,0,2678,False,False,0,0,0,True,True,False,False,0.13926294445991516,True,False,0.0,False
118,2024-06-21 17:01:11.512098,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,52.47172164916992,22.559375762939453,24.82421875,22.7734375,0,39,790,0,2678,False,False,0,0,0,True,True,False,False,0.1521683931350708,True,False,0.0,False
119,2024-06-21 17:01:45.501725,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,52.5601921081543,22.55078125,24.73046875,22.72265625,0,0,0,0,2678,False,False,0,0,0,True,True,False,False,0.12071844935417175,False,False,0.0,True
120,2024-06-21 17:02:19.330697,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,52.29685974121094,22.542186737060547,24.84375,22.703125,0,0,0,0,2678,False,False,0,0,0,True,True,False,False,0.1201343759894371,False,False,0.0,True
121,2024-06-21 17:02:53.070085,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,52.671775817871094,22.499217987060547,24.796875,22.65625,0,0,0,0,2678,False,False,0,0,0,True,True,False,False,0.121258944272995,False,False,0.0,True
122,2024-06-21 17:03:26.880149,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,52.61440658569336,22.499217987060547,24.7265625,22.63671875,0,0,0,0,2678,False,False,0,0,0,True,True,False,False,0.12070638686418533,False,False,0.0,True
123,2024-06-21 17:04:00.785022,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,52.45002365112305,22.473438262939453,24.78515625,22.609375,0,0,0,0,2678,False,False,0,0,0,True,True,False,False,0.1187892034649849,False,False,0.0,True
124,2024-06-21 17:04:34.618079,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,52.334556579589844,22.473438262939453,24.66796875,22.58984375,0,0,0,0,2678,False,False,0,0,0,True,True,False,False,0.11613000184297562,False,False,0.0,True
125,2024-06-21 17:05:08.457948,0,0,0,100,0,0,0.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,350,2,30,False,False,False,False,False,False,False,False,0,52.420738220214844,22.499217987060547,24.640625,22.59375,0,0,0,0,2678,False,False,0,0,0,True,True,False,False,0.11552242934703827,False,False,0.0,True
